Test,PKG,CPU,Time,Code,Code_Type,Compiler,Compiler_Type,Time_comp,Time_comp_cat,Space_comp,Space_comp_cat,Nested_loops,Simple_cond,Complex_cond,Recursion_calls,Source_LOC,NR_functions,NR_param,cyc_comp,Consumption,Energy_label
bubblesort_ll2 ,0.08221435546875,0.065032958984375,3.293,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,2.0,0.0,0.0,76.0,5.0,10.0,12.0,0.147247314453125,A
bubblesort_ll2 ,0.08221435546875,0.0650482177734375,3.311,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,2.0,0.0,0.0,76.0,5.0,10.0,12.0,0.1472625732421875,A
bubblesort_ll2 ,0.0821990966796875,0.0651092529296875,3.274,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,2.0,0.0,0.0,76.0,5.0,10.0,12.0,0.147308349609375,B
bubblesort_ll2 ,0.08251953125,0.065216064453125,3.322,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,2.0,0.0,0.0,76.0,5.0,10.0,12.0,0.147735595703125,B
bubblesort_func ,0.08245849609375,0.0654449462890625,3.343,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,1.0,0.0,0.0,41.0,3.0,4.0,6.0,0.1479034423828125,B
bubblesort_ll2 ,0.0826416015625,0.0655059814453125,3.295,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,2.0,0.0,0.0,76.0,5.0,10.0,12.0,0.1481475830078125,B
bubblesort ,0.083099365234375,0.0691070556640625,2.379,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,1.0,0.0,0.0,50.0,2.0,4.0,6.0,0.1522064208984375,B
bubblesort_ll2 ,0.0848388671875,0.067596435546875,3.305,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,2.0,0.0,0.0,76.0,5.0,10.0,12.0,0.152435302734375,B
bubblesort_func ,0.0852813720703125,0.0681304931640625,3.452,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,1.0,0.0,0.0,41.0,3.0,4.0,6.0,0.153411865234375,B
bubblesort ,0.083770751953125,0.0698089599609375,2.45,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,1.0,0.0,0.0,50.0,2.0,4.0,6.0,0.1535797119140625,B
bubblesort_func ,0.0889434814453125,0.0714569091796875,4.256,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,1.0,0.0,0.0,41.0,3.0,4.0,6.0,0.160400390625,B
bubblesort_ll2 ,0.090972900390625,0.0737152099609375,3.382,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,2.0,0.0,0.0,76.0,5.0,10.0,12.0,0.1646881103515625,B
bubblesort_ll2 ,0.096893310546875,0.0748291015625,5.252,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,2.0,0.0,0.0,76.0,5.0,10.0,12.0,0.171722412109375,B
bubblesort ,0.1058807373046875,0.087249755859375,3.265,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,1.0,0.0,0.0,50.0,2.0,4.0,6.0,0.1931304931640625,B
bubblesort ,6.1779327392578125,4.9173126220703125,278.959,C,1,GCC 11.2.0,1,O(n^2),8,O(1),1,2.0,1.0,0.0,0.0,50.0,2.0,4.0,6.0,11.095245361328125,B
reverse-complement ,9.504043579101562,7.23406982421875,468.093,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,16.738113403320312,B
reverse-complement ,10.158599853515625,7.830886840820312,485.08,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,17.989486694335938,B
reverse-complement ,10.697418212890625,8.08612060546875,463.344,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,18.783538818359375,B
reverse-complement ,10.7293701171875,8.554000854492188,440.634,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,19.283370971679688,B
reverse-complement ,10.924530029296875,9.015701293945312,388.229,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,19.940231323242188,B
reverse-complement ,11.112136840820312,8.839996337890625,463.782,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,19.952133178710938,B
reverse-complement ,11.12353515625,8.958511352539062,441.949,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.082046508789062,B
reverse-complement ,11.052459716796875,9.070465087890623,391.763,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.1229248046875,B
reverse-complement ,11.271713256835938,9.131088256835936,425.081,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.402801513671875,B
reverse-complement ,11.423538208007812,9.052810668945312,472.504,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.476348876953125,B
reverse-complement ,11.355667114257812,9.139328002929688,447.706,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.4949951171875,B
reverse-complement ,11.594070434570312,9.06044006347656,433.085,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.654510498046875,B
reverse-complement ,11.415328979492188,9.333908081054688,419.12,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.749237060546875,B
reverse-complement ,11.4501953125,9.310455322265623,436.019,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.760650634765625,B
reverse-complement ,11.419418334960938,9.350173950195312,419.222,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.76959228515625,B
reverse-complement ,11.53411865234375,9.438995361328125,415.93,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,20.973114013671875,B
reverse-complement ,11.551849365234375,9.469955444335936,413.106,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.021804809570312,B
reverse-complement ,11.601638793945312,9.47528076171875,433.277,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.076919555664062,B
reverse-complement ,11.623321533203125,9.512054443359377,423.629,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.1353759765625,B
reverse-complement ,11.749359130859375,9.435028076171875,440.068,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.18438720703125,B
reverse-complement ,11.769363403320312,9.549163818359377,440.26,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.318527221679688,B
reverse-complement ,11.74932861328125,9.584213256835936,440.999,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.333541870117188,B
reverse-complement ,11.77032470703125,9.59925842285156,448.084,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.369583129882812,B
reverse-complement ,11.816436767578125,9.637252807617188,433.939,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.453689575195312,B
reverse-complement ,11.934844970703125,9.565475463867188,447.444,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.500320434570312,B
reverse-complement ,11.886154174804688,9.684524536132812,453.553,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.5706787109375,B
reverse-complement ,12.188690185546875,9.530746459960936,458.528,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.719436645507812,B
reverse-complement ,12.182968139648438,9.573684692382812,443.867,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.75665283203125,B
reverse-complement ,12.20526123046875,9.662338256835936,450.017,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,21.867599487304688,B
reverse-complement ,16.577621459960938,13.168731689453123,733.954,C,1,GCC 11.2.0,1,O(n + p x m),,O(n),3,2.0,4.0,0.0,0.0,125.0,2.0,3.0,16.0,29.746353149414062,B
pidigits ,19.577651977539062,14.837371826171877,1091.44,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,34.41502380371094,B
pidigits ,20.616195678710938,16.0955810546875,1060.49,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,36.71177673339844,B
pidigits ,21.058563232421875,16.715164184570312,1018.32,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,37.77372741699219,C
pidigits ,21.390762329101562,17.017227172851562,1016.91,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,38.407989501953125,C
pidigits ,21.413116455078125,17.02264404296875,1019.72,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,38.435760498046875,C
pidigits ,21.640029907226562,17.2886962890625,1010.91,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,38.92872619628906,C
pidigits ,21.912429809570312,17.645904541015625,995.271,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,39.55833435058594,C
pidigits ,21.919448852539062,17.711044311523438,984.215,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,39.6304931640625,C
pidigits ,21.953536987304688,17.761642456054688,983.994,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,39.715179443359375,C
pidigits ,21.998519897460938,17.852737426757812,974.728,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,39.85125732421875,C
pidigits ,22.004776000976562,17.859024047851562,974.576,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,39.863800048828125,C
pidigits ,22.080154418945312,17.864425659179688,983.832,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,39.944580078125,C
pidigits ,22.170974731445312,17.828536987304688,978.799,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,39.99951171875,C
pidigits ,22.1746826171875,17.90191650390625,986.6,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.07659912109375,C
pidigits ,22.126266479492188,17.96600341796875,974.509,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.09226989746094,C
pidigits ,22.153274536132812,17.989151000976562,975.811,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.142425537109375,C
pidigits ,22.167953491210938,18.00421142578125,977.684,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.17216491699219,C
pidigits ,22.235153198242188,18.002593994140625,988.15,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.23774719238281,C
pidigits ,22.208770751953125,18.033935546875,975.501,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.242706298828125,C
pidigits ,22.218902587890625,18.026168823242188,990.77,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.24507141113281,C
pidigits ,22.241500854492188,18.067199707031246,977.472,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.30870056152344,C
pidigits ,22.320709228515625,18.008865356445312,987.91,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.32957458496094,C
pidigits ,22.257461547851562,18.07919311523437,977.051,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.33665466308594,C
pidigits ,22.272125244140625,18.07968139648437,986.024,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.351806640625,C
pidigits ,22.330001831054688,18.13119506835937,975.182,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.46119689941406,C
pidigits ,22.471633911132812,17.990219116210938,980.342,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.46185302734375,C
pidigits ,22.339385986328125,18.132537841796875,975.789,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.471923828125,C
pidigits ,22.37139892578125,18.102752685546875,986.072,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.474151611328125,C
pidigits ,22.499649047851562,18.27021789550781,978.93,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,40.769866943359375,C
pidigits ,24.926055908203125,20.534362792968754,1013.56,C,1,GCC 11.2.0,1,O(n^2 log n log log n),10,O(n),3,1.0,3.0,0.0,0.0,52.0,4.0,5.0,10.0,45.460418701171875,C
fasta ,27.547195434570312,21.63130187988281,1291.02,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,49.178497314453125,C
fasta ,27.691452026367188,21.82826232910156,1297.56,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,49.51971435546875,C
fasta ,27.853759765625,21.853683471679688,1292.51,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,49.70744323730469,C
fasta ,28.710494995117188,22.634841918945312,1281.01,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,51.3453369140625,C
fasta ,28.96759033203125,22.76449584960937,1297.73,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,51.732086181640625,C
fasta ,28.943008422851562,22.96138000488281,1295.44,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,51.904388427734375,C
fasta ,28.826431274414062,23.142822265625,1262.89,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,51.96925354003906,C
fasta ,29.26190185546875,23.13490295410156,1280.23,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,52.39680480957031,C
fasta ,29.259475708007812,23.1497802734375,1279.36,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,52.40925598144531,C
fasta ,29.053817749023438,23.371261596679688,1276.74,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,52.425079345703125,C
fasta ,29.120773315429688,23.48988342285156,1250.74,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,52.61065673828125,C
fasta ,29.462020874023438,23.48017883300781,1245.64,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,52.94219970703125,C
fasta ,29.715560913085938,23.774597167968754,1233.23,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,53.49015808105469,C
fasta ,29.818939208984375,23.858566284179688,1241.44,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,53.67750549316406,C
fasta ,30.215530395507812,24.237380981445312,1251.33,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,54.452911376953125,C
fasta ,30.2159423828125,24.369430541992188,1299.61,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,54.58537292480469,C
fasta ,30.4757080078125,24.526382446289062,1276.34,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,55.00209045410156,C
fasta ,30.67242431640625,24.491134643554688,1297.45,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,55.16355895996094,C
fasta ,30.797515869140625,24.74409484863281,1259.05,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,55.54161071777344,C
fasta ,31.031204223632812,24.950836181640625,1358.0,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,55.98204040527344,C
fasta ,31.416671752929688,26.29649353027344,1159.95,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,57.713165283203125,C
fasta ,32.056121826171875,25.859390258789062,1286.7,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,57.91551208496094,C
fasta ,31.684341430664062,26.487274169921875,1143.14,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,58.17161560058594,C
regex-redux ,33.71049499511719,26.51573181152344,1477.14,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,60.226226806640625,C
fasta ,32.8511962890625,27.560791015625,1113.72,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,60.4119873046875,C
fasta ,33.293914794921875,27.284118652343754,1276.89,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,60.578033447265625,C
fasta ,33.18095397949219,28.08833312988281,1151.73,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,61.269287109375,C
fasta ,33.3878173828125,28.302780151367188,1171.15,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,61.69059753417969,C
regex-redux ,34.579010009765625,27.842315673828125,1457.23,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,62.42132568359375,C
regex-redux ,34.96678161621094,27.958801269531246,1438.73,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,62.92558288574219,C
regex-redux ,35.07012939453125,28.054748535156246,1428.29,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,63.1248779296875,C
regex-redux ,35.10527038574219,28.122146606445312,1437.93,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,63.2274169921875,C
regex-redux ,35.21844482421875,28.239654541015625,1428.91,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,63.458099365234375,C
regex-redux ,35.29924011230469,28.515426635742188,1402.2,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,63.814666748046875,C
regex-redux ,35.4481201171875,28.488433837890625,1412.98,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,63.936553955078125,C
regex-redux ,35.51641845703125,28.470001220703125,1434.55,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,63.986419677734375,C
regex-redux ,35.56123352050781,28.426422119140625,1456.04,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,63.98765563964844,C
regex-redux ,35.49700927734375,28.539581298828125,1419.66,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.03659057617188,C
regex-redux ,35.35963439941406,28.749908447265625,1414.54,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.10954284667969,C
regex-redux ,35.591796875,28.664825439453125,1414.62,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.25662231445312,C
regex-redux ,35.38908386230469,29.031280517578125,1388.25,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.42036437988281,C
regex-redux ,35.47431945800781,28.96322631835937,1406.29,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.43754577636719,C
regex-redux ,35.76141357421875,28.7618408203125,1418.11,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.52325439453125,C
regex-redux ,35.576080322265625,28.981719970703125,1422.24,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.55780029296875,C
regex-redux ,35.60972595214844,29.026519775390625,1408.33,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.63624572753906,C
regex-redux ,35.8116455078125,28.924987792968754,1401.02,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,64.73663330078125,C
fasta ,35.98686218261719,29.016876220703125,1342.11,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,65.00373840332031,C
regex-redux ,36.02528381347656,29.01229858398437,1412.18,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,65.03758239746094,C
regex-redux ,35.86322021484375,29.292556762695312,1408.97,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,65.15577697753906,C
regex-redux ,36.08525085449219,29.13414001464844,1409.39,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,65.21939086914062,C
regex-redux ,36.21934509277344,29.061798095703125,1459.46,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,65.28114318847656,C
regex-redux ,36.165496826171875,29.11572265625,1435.65,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,65.28121948242188,C
fasta ,36.888885498046875,29.791000366210938,1332.41,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,66.67988586425781,C
regex-redux ,36.93438720703125,30.251754760742188,1363.69,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,67.18614196777344,C
regex-redux ,36.95368957519531,30.7144775390625,1339.67,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,67.66816711425781,C
regex-redux ,37.377227783203125,30.6612548828125,1353.02,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,68.03848266601562,C
regex-redux ,39.3516845703125,33.11021423339844,1370.54,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,72.46189880371094,C
regex-redux ,39.60943603515625,33.1890869140625,1294.72,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,72.79852294921875,C
regex-redux ,39.64198303222656,33.315628051757805,1285.46,C,1,GCC 11.2.0,1,O(n*p),7,O(n),3,1.0,2.0,0.0,0.0,130.0,3.0,5.0,17.0,72.95761108398438,C
fasta ,40.95198059082031,32.40934753417969,1484.33,C,1,GCC 11.2.0,1,O(n x m),6,O(n),3,2.0,6.0,0.0,0.0,317.0,13.0,23.0,42.0,73.361328125,C
spectral-norm ,58.87933349609375,47.24420166015625,2641.39,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,106.12353515625,C
spectral-norm ,59.444976806640625,47.38806152343751,2639.16,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,106.83303833007812,C
