Test,PKG,CPU,Time,Code,Code_Type,Compiler,Compiler_Type,Time_comp,Time_comp_cat,Space_comp,Space_comp_cat,Nested_loops,Simple_cond,Complex_cond,Recursion_calls,Source_LOC,NR_functions,NR_param,cyc_comp,Consumption
binary-trees ,72.98902893066406,57.843994140625,3109.17,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.83302307128906
binary-trees ,73.26443481445312,57.57171630859375,3181.73,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.83615112304688
binary-trees ,73.07215881347656,57.82020568847656,3074.28,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.89236450195312
binary-trees ,73.65460205078125,57.23777770996094,3372.38,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.8923797607422
binary-trees ,73.07652282714844,57.82867431640625,3084.83,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.9051971435547
binary-trees ,73.18467712402344,57.74339294433594,3143.28,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.92807006835938
binary-trees ,73.09535217285156,57.83370971679688,3092.38,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.92906188964844
binary-trees ,73.11988830566406,57.813522338867195,3085.22,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.93341064453125
binary-trees ,73.09817504882812,57.85528564453125,3086.19,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.95346069335938
binary-trees ,73.40093994140625,57.592788696289055,3211.59,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.9937286376953
mandelbrot ,71.94754028320312,59.065277099609375,2921.64,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,131.0128173828125
binary-trees ,73.28471374511719,57.76385498046875,3150.68,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.04856872558594
binary-trees ,73.28596496582031,57.814651489257805,3147.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.10061645507812
binary-trees ,73.00721740722656,58.138092041015625,3049.95,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.1453094482422
binary-trees ,73.39070129394531,57.856002807617195,3146.25,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.2467041015625
binary-trees ,73.2239990234375,58.0419921875,3114.77,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.2659912109375
binary-trees ,73.45556640625,57.831298828125,3193.76,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.286865234375
binary-trees ,73.24533081054688,58.068405151367195,3102.53,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.31373596191406
binary-trees ,73.27493286132812,58.05979919433594,3059.61,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.33473205566406
binary-trees ,73.325439453125,58.01226806640625,3095.73,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.33770751953125
mandelbrot ,72.09214782714844,59.27844238281249,2912.19,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,131.37059020996094
binary-trees ,73.34779357910156,58.02891540527344,3104.78,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.376708984375
binary-trees ,73.35517883300781,58.06922912597656,3103.58,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.42440795898438
binary-trees ,73.34017944335938,58.091323852539055,3136.69,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.43150329589844
binary-trees ,73.50057983398438,57.938034057617195,3192.18,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.43861389160156
binary-trees ,73.38101196289062,58.06365966796875,3100.47,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.44467163085938
binary-trees ,73.49972534179688,57.95196533203125,3157.29,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.45169067382812
binary-trees ,73.41729736328125,58.03961181640625,3106.63,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.4569091796875
binary-trees ,73.41276550292969,58.079299926757805,3104.03,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.4920654296875
binary-trees ,73.54257202148438,57.964797973632805,3159.25,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.5073699951172
binary-trees ,73.5513916015625,58.03662109375,3146.83,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.5880126953125
binary-trees ,73.45828247070312,58.13444519042969,3101.12,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.5927276611328
binary-trees ,73.58554077148438,58.07482910156249,3142.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.66036987304688
binary-trees ,73.35577392578125,58.384475708007805,3066.53,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.74024963378906
binary-trees ,73.6263427734375,58.119186401367195,3153.49,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.7455291748047
binary-trees ,73.6495361328125,58.13189697265625,3156.83,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.78143310546875
mandelbrot ,72.55691528320312,59.22966003417969,2911.07,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,131.7865753173828
mandelbrot ,72.54360961914062,59.26063537597656,2908.93,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,131.8042449951172
binary-trees ,73.5821533203125,58.22282409667969,3119.96,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.8049774169922
binary-trees ,73.71162414550781,58.100341796875,3174.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.8119659423828
binary-trees ,73.64839172363281,58.183624267578125,3143.44,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.83201599121094
binary-trees ,73.72738647460938,58.184036254882805,3160.58,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.9114227294922
mandelbrot ,72.75125122070312,59.16932678222656,2907.54,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,131.9205780029297
mandelbrot ,72.33573913574219,59.58935546875,2903.68,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,131.9250946044922
binary-trees ,73.77481079101562,58.20068359375,3158.01,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,131.97549438476562
binary-trees ,73.51010131835938,58.49989318847656,3030.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.00999450683594
binary-trees ,73.70365905761719,58.32557678222656,3118.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.02923583984375
binary-trees ,74.47615051269531,57.601760864257805,3458.96,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.07791137695312
binary-trees ,73.86283874511719,58.22673034667969,3170.31,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.08956909179688
binary-trees ,73.65420532226562,58.447769165039055,3121.72,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.1019744873047
binary-trees ,73.833251953125,58.274368286132805,3162.65,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.1076202392578
binary-trees ,73.69303894042969,58.41465759277344,3148.34,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.10769653320312
binary-trees ,73.79888916015625,58.334915161132805,3123.56,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.13380432128906
binary-trees ,74.07618713378906,58.08763122558594,3262.57,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.163818359375
binary-trees ,73.80012512207031,58.380157470703125,3123.67,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.18028259277344
binary-trees ,73.86328125,58.35324096679688,3158.2,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.21652221679688
binary-trees ,73.86204528808594,58.431198120117195,3115.59,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.29324340820312
binary-trees ,73.9761962890625,58.33151245117188,3179.4,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.30770874023438
mandelbrot ,72.53135681152344,59.81640625,2898.86,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,132.34776306152344
binary-trees ,74.08209228515625,58.41815185546875,3164.57,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.500244140625
binary-trees ,73.95689392089844,58.55299377441406,3124.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.5098876953125
binary-trees ,74.14398193359375,58.474853515625,3169.64,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.61883544921875
binary-trees ,74.12321472167969,58.55401611328125,3166.54,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.67723083496094
binary-trees ,74.14265441894531,58.567291259765625,3157.81,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.70994567871094
binary-trees ,74.74192810058594,57.97932434082031,3455.79,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.72125244140625
binary-trees ,74.3916015625,58.33996582031249,3279.93,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.7315673828125
mandelbrot ,71.88243103027344,60.868194580078125,2698.47,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,132.75062561035156
binary-trees ,74.07568359375,58.72257995605469,3092.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.7982635498047
binary-trees ,74.16012573242188,58.676544189453125,3130.89,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.836669921875
binary-trees ,74.17031860351562,58.709320068359375,3123.38,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.879638671875
binary-trees ,74.07437133789062,58.808059692382805,3080.62,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.88243103027344
binary-trees ,74.05970764160156,58.82290649414063,3132.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.8826141357422
binary-trees ,74.20248413085938,58.72360229492188,3169.89,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.92608642578125
binary-trees ,74.9334716796875,58.00944519042969,3483.34,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.9429168701172
binary-trees ,74.00236511230469,58.98834228515625,3068.43,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.99070739746094
binary-trees ,74.73983764648438,58.255081176757805,3410.07,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,132.9949188232422
binary-trees ,74.23265075683594,58.84788513183594,3102.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.08053588867188
binary-trees ,74.31143188476562,58.797454833984375,3142.67,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.10888671875
binary-trees ,74.27513122558594,59.07708740234375,3051.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.3522186279297
mandelbrot ,73.01930236816406,60.378448486328125,2882.98,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,133.3977508544922
binary-trees ,74.19599914550781,59.243362426757805,3034.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.43936157226562
binary-trees ,74.54092407226562,58.99383544921875,3152.16,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.53475952148438
mandelbrot ,73.38252258300781,60.19544982910156,2861.28,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,133.57797241210938
binary-trees ,74.60411071777344,58.99353027343751,3156.15,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.59764099121094
binary-trees ,74.52609252929688,59.111846923828125,3120.82,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.637939453125
mandelbrot ,73.16371154785156,60.48989868164063,2877.99,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,133.6536102294922
binary-trees ,74.38430786132812,59.288665771484375,3034.5,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.6729736328125
binary-trees ,74.61811828613281,59.05735778808594,3148.86,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.67547607421875
mandelbrot ,73.6990966796875,60.09678649902344,2897.45,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,133.79588317871094
binary-trees ,74.53213500976562,59.41673278808594,3032.73,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,133.94886779785156
binary-trees ,74.89604187011719,59.22294616699219,3170.31,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.11898803710938
binary-trees ,74.7374267578125,59.47550964355469,3075.87,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.2129364013672
binary-trees ,75.09519958496094,59.20602416992188,3216.8,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.3012237548828
binary-trees ,74.74789428710938,59.57135009765625,3104.45,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.31924438476562
mandelbrot ,72.91156005859375,61.42453002929688,2697.11,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,134.33609008789062
binary-trees ,74.9510498046875,59.448150634765625,3141.94,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.39920043945312
binary-trees ,75.01666259765625,59.390151977539055,3168.43,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.4068145751953
binary-trees ,74.90885925292969,59.51625061035156,3112.02,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.42510986328125
binary-trees ,74.86160278320312,59.625732421875,3059.83,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.48733520507812
binary-trees ,74.6983642578125,59.900665283203125,3028.85,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.59902954101562
binary-trees ,74.984375,59.63493347167969,3066.13,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.6193084716797
mandelbrot ,73.60752868652344,61.01298522949219,2863.94,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,134.62051391601562
binary-trees ,74.83473205566406,59.95005798339844,3037.89,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.7847900390625
binary-trees ,75.56163024902344,59.32810974121094,3318.97,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.88973999023438
binary-trees ,75.12644958496094,59.826126098632805,3092.64,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.95257568359375
binary-trees ,75.21134948730469,59.770217895507805,3122.21,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,134.9815673828125
binary-trees ,75.11990356445312,59.91436767578125,3083.45,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.03427124023438
binary-trees ,75.66896057128906,59.4404296875,3193.27,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.10939025878906
binary-trees ,75.13713073730469,60.124710083007805,3055.49,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.2618408203125
binary-trees ,75.4825439453125,59.97721862792969,3134.87,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.4597625732422
binary-trees ,75.2017822265625,60.27490234375,3048.89,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.4766845703125
binary-trees ,75.493408203125,60.13343811035156,3114.07,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.62684631347656
binary-trees ,75.49276733398438,60.169448852539055,3085.18,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.66221618652344
binary-trees ,75.55953979492188,60.20953369140625,3069.28,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.76907348632812
binary-trees ,75.55282592773438,60.377716064453125,3099.51,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.9305419921875
mandelbrot ,73.66717529296875,62.26405334472656,2696.86,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,135.9312286376953
binary-trees ,75.9012451171875,60.05168151855469,3104.42,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,135.9529266357422
binary-trees ,75.77845764160156,60.38600158691406,3092.64,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,136.16445922851562
binary-trees ,75.68830871582031,60.49151611328125,3109.33,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,136.17982482910156
binary-trees ,75.68191528320312,60.595657348632805,3028.5,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,136.27757263183594
binary-trees ,75.74505615234375,60.658599853515625,3068.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,136.40365600585938
binary-trees ,75.97270202636719,60.54078674316406,3097.88,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,136.51348876953125
binary-trees ,76.062255859375,60.497573852539055,3112.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,136.55982971191406
mandelbrot ,74.75924682617188,62.12103271484375,2815.67,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,136.88027954101562
binary-trees ,76.20307922363281,60.78962707519531,3109.67,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,136.99270629882812
binary-trees ,76.97853088378906,60.133255004882805,3284.59,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,137.11178588867188
binary-trees ,76.47561645507812,60.991607666015625,3102.16,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,137.46722412109375
mandelbrot ,75.19255065917969,62.51824951171875,2861.11,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,137.71080017089844
binary-trees ,77.24667358398438,60.663619995117195,3431.91,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,137.91029357910156
mandelbrot ,75.39866638183594,62.78607177734375,2839.32,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,138.1847381591797
mandelbrot ,74.92457580566406,63.318450927734375,2696.97,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,138.24302673339844
binary-trees ,76.76129150390625,61.50469970703125,3064.78,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,138.2659912109375
binary-trees ,77.43788146972656,62.252471923828125,3067.14,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,139.6903533935547
mandelbrot ,76.60623168945312,63.77917480468751,2803.07,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,140.38540649414062
mandelbrot ,76.56477355957031,64.418701171875,2699.48,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,140.9834747314453
binary-trees ,78.72349548339844,63.009811401367195,3220.4,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,141.73330688476562
binary-trees ,78.45196533203125,63.54112243652344,3021.75,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,141.9930877685547
binary-trees ,78.64810180664062,63.647735595703125,3032.11,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,142.29583740234375
mandelbrot ,77.33320617675781,65.29811096191406,2697.15,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,142.63131713867188
binary-trees ,78.6060791015625,64.0570068359375,2923.93,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,142.6630859375
binary-trees ,84.27217102050781,69.67613220214844,2843.99,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,153.94830322265625
n-body ,100.2236328125,77.20341491699217,5266.11,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,177.4270477294922
n-body ,100.92999267578125,79.06980895996092,5149.04,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,179.9998016357422
n-body ,102.39413452148438,79.57278442382812,5157.03,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,181.9669189453125
n-body ,102.30535888671875,80.63076782226561,5106.89,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,182.93612670898438
n-body ,104.36288452148438,82.10887145996092,5066.06,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,186.4717559814453
n-body ,105.02471923828125,82.51860046386719,5052.22,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,187.54331970214844
n-body ,104.48995971679688,83.07820129394531,4983.29,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,187.5681610107422
n-body ,105.33493041992188,82.54904174804686,5033.26,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,187.88397216796875
n-body ,104.80215454101562,83.4942626953125,5015.78,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,188.29641723632812
n-body ,104.96556091308594,83.53874206542967,5000.36,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,188.50430297851562
n-body ,105.02294921875,83.58052062988281,4994.53,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,188.6034698486328
n-body ,105.56779479980469,83.23892211914062,5011.26,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,188.8067169189453
n-body ,105.27073669433594,83.68663024902342,5018.79,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,188.95736694335938
n-body ,105.75486755371094,83.25410461425781,5037.43,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,189.00897216796875
n-body ,105.34022521972656,83.83676147460938,5013.04,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,189.17698669433594
n-body ,105.51019287109375,83.77494812011719,4967.68,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,189.28514099121094
n-body ,105.48379516601562,84.13642883300781,4976.21,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,189.62022399902344
n-body ,105.7325439453125,84.34019470214844,4987.16,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,190.07273864746094
n-body ,105.78587341308594,84.47459411621092,4895.27,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,190.26046752929688
